29/09/2015 11:21:08:708  INFO - In Progress | session id:mpp-2015272053938-4 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000001971443505178
29/09/2015 13:32:31:349  INFO - In Progress | session id:mpp-2015272075007-11 | DM:ReportEnd | Global Prompt Menu Feature Level | Value | Output_Parameters:value | Repeat | 10000002161443513007
29/09/2015 13:32:31:349  INFO - End | session id:mpp-2015272075007-11 | DM:ReportEnd | Global Prompt Menu Feature Level |  |  |  | 10000002161443513007
29/09/2015 13:32:31:459  INFO - In Progress | session id:mpp-2015272075007-11 | DM:ReportEnd | ExceedTries_PP | Return Code | Output_Parameters:returncode |  | 10000002161443513007
29/09/2015 13:32:31:459  INFO - End | session id:mpp-2015272075007-11 | DM:ReportEnd | ExceedTries_PP |  |  |  | 10000002161443513007
29/09/2015 13:32:31:521  INFO - In Progress | session id:mpp-2015272075007-11 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000002161443513007
29/09/2015 13:32:31:521  INFO - End | session id:mpp-2015272075007-11 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000002161443513007
29/09/2015 13:33:03:492  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000002171443513093
29/09/2015 13:33:03:492  INFO - End | session id:mpp-2015272075133-4 | DM:ReportEnd | Welcome_PP |  |  |  | 10000002171443513093
29/09/2015 13:33:09:795  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002171443513093
29/09/2015 13:33:09:795  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002171443513093
29/09/2015 13:33:09:795  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | TAM | 10000002171443513093
29/09/2015 13:33:09:795  INFO - End | session id:mpp-2015272075133-4 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000002171443513093
29/09/2015 13:33:21:597  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | MainMenu | Return Code | Output_Parameters:returncode | SUCCESS | 10000002171443513093
29/09/2015 13:33:21:597  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | MainMenu | Input Type | Output_Parameters:inputType | dtmf | 10000002171443513093
29/09/2015 13:33:21:597  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | MainMenu | Value | Output_Parameters:value | Prepaid | 10000002171443513093
29/09/2015 13:33:21:597  INFO - End | session id:mpp-2015272075133-4 | DM:ReportEnd | MainMenu |  |  |  | 10000002171443513093
29/09/2015 13:33:22:659  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | Prepaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002171443513093
29/09/2015 13:33:22:659  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | Prepaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002171443513093
29/09/2015 13:33:22:659  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | Prepaid_MN | Value | Output_Parameters:value | MobileNum | 10000002171443513093
29/09/2015 13:33:22:659  INFO - End | session id:mpp-2015272075133-4 | DM:ReportEnd | Prepaid_MN |  |  |  | 10000002171443513093
29/09/2015 13:33:22:753  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | Transaction_PP | Return Code | Output_Parameters:returncode |  | 10000002171443513093
29/09/2015 13:33:22:753  INFO - End | session id:mpp-2015272075133-4 | DM:ReportEnd | Transaction_PP |  |  |  | 10000002171443513093
29/09/2015 13:33:41:708  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | MobileNumber_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002171443513093
29/09/2015 13:33:41:708  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | MobileNumber_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002171443513093
29/09/2015 13:33:41:708  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | MobileNumber_MN | Value | Output_Parameters:value | 1231231231 | 10000002171443513093
29/09/2015 13:33:41:708  INFO - End | session id:mpp-2015272075133-4 | DM:ReportEnd | MobileNumber_MN |  |  |  | 10000002171443513093
29/09/2015 13:33:42:691  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000002171443513093
29/09/2015 13:33:42:691  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000002171443513093
29/09/2015 13:33:42:691  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000002171443513093
29/09/2015 13:33:42:691  INFO - End | session id:mpp-2015272075133-4 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000002171443513093
29/09/2015 13:33:42:817  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | ERechargeTransaction_PP | Return Code | Output_Parameters:returncode |  | 10000002171443513093
29/09/2015 13:33:42:817  INFO - End | session id:mpp-2015272075133-4 | DM:ReportEnd | ERechargeTransaction_PP |  |  |  | 10000002171443513093
29/09/2015 13:33:42:895  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | PinConfirmation_PP | Return Code | Output_Parameters:returncode |  | 10000002171443513093
29/09/2015 13:33:42:895  INFO - End | session id:mpp-2015272075133-4 | DM:ReportEnd | PinConfirmation_PP |  |  |  | 10000002171443513093
29/09/2015 13:33:59:440  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | Global Prompt Menu Feature Level | Return Code | Output_Parameters:returncode | SUCCESS | 10000002171443513093
29/09/2015 13:33:59:440  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | Global Prompt Menu Feature Level | Input Type | Output_Parameters:inputType | dtmf | 10000002171443513093
29/09/2015 13:33:59:440  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | Global Prompt Menu Feature Level | Value | Output_Parameters:value | Repeat | 10000002171443513093
29/09/2015 13:33:59:440  INFO - End | session id:mpp-2015272075133-4 | DM:ReportEnd | Global Prompt Menu Feature Level |  |  |  | 10000002171443513093
29/09/2015 13:33:59:565  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | ERechargeTransaction_PP | Return Code | Output_Parameters:returncode |  | 10000002171443513093
29/09/2015 13:33:59:565  INFO - End | session id:mpp-2015272075133-4 | DM:ReportEnd | ERechargeTransaction_PP |  |  |  | 10000002171443513093
29/09/2015 13:33:59:627  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | PinConfirmation_PP | Return Code | Output_Parameters:returncode |  | 10000002171443513093
29/09/2015 13:33:59:627  INFO - End | session id:mpp-2015272075133-4 | DM:ReportEnd | PinConfirmation_PP |  |  |  | 10000002171443513093
29/09/2015 13:34:05:494  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | Global Prompt Menu Feature Level | Return Code | Output_Parameters:returncode | SUCCESS | 10000002171443513093
29/09/2015 13:34:05:494  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | Global Prompt Menu Feature Level | Input Type | Output_Parameters:inputType | dtmf | 10000002171443513093
29/09/2015 13:34:05:494  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | Global Prompt Menu Feature Level | Value | Output_Parameters:value | Repeat | 10000002171443513093
29/09/2015 13:34:05:494  INFO - End | session id:mpp-2015272075133-4 | DM:ReportEnd | Global Prompt Menu Feature Level |  |  |  | 10000002171443513093
29/09/2015 13:34:05:634  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | ERechargeTransaction_PP | Return Code | Output_Parameters:returncode |  | 10000002171443513093
29/09/2015 13:34:05:634  INFO - End | session id:mpp-2015272075133-4 | DM:ReportEnd | ERechargeTransaction_PP |  |  |  | 10000002171443513093
29/09/2015 13:34:05:696  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | PinConfirmation_PP | Return Code | Output_Parameters:returncode |  | 10000002171443513093
29/09/2015 13:34:05:696  INFO - End | session id:mpp-2015272075133-4 | DM:ReportEnd | PinConfirmation_PP |  |  |  | 10000002171443513093
29/09/2015 13:34:08:037  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | Global Prompt Menu Feature Level | Return Code | Output_Parameters:returncode | SUCCESS | 10000002171443513093
29/09/2015 13:34:08:037  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | Global Prompt Menu Feature Level | Input Type | Output_Parameters:inputType | dtmf | 10000002171443513093
29/09/2015 13:34:08:037  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | Global Prompt Menu Feature Level | Value | Output_Parameters:value | Repeat | 10000002171443513093
29/09/2015 13:34:08:037  INFO - End | session id:mpp-2015272075133-4 | DM:ReportEnd | Global Prompt Menu Feature Level |  |  |  | 10000002171443513093
29/09/2015 13:34:08:131  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | ExceedTries_PP | Return Code | Output_Parameters:returncode |  | 10000002171443513093
29/09/2015 13:34:08:131  INFO - End | session id:mpp-2015272075133-4 | DM:ReportEnd | ExceedTries_PP |  |  |  | 10000002171443513093
29/09/2015 13:34:08:193  INFO - In Progress | session id:mpp-2015272075133-4 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000002171443513093
29/09/2015 13:34:08:193  INFO - End | session id:mpp-2015272075133-4 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000002171443513093
29/09/2015 13:34:18:027  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000002181443513168
29/09/2015 13:34:18:027  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | Welcome_PP |  |  |  | 10000002181443513168
29/09/2015 13:34:21:584  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002181443513168
29/09/2015 13:34:21:584  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002181443513168
29/09/2015 13:34:21:584  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | TAM | 10000002181443513168
29/09/2015 13:34:21:584  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000002181443513168
29/09/2015 13:34:27:638  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | MainMenu | Return Code | Output_Parameters:returncode | SUCCESS | 10000002181443513168
29/09/2015 13:34:27:638  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | MainMenu | Input Type | Output_Parameters:inputType | dtmf | 10000002181443513168
29/09/2015 13:34:27:638  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | MainMenu | Value | Output_Parameters:value | Prepaid | 10000002181443513168
29/09/2015 13:34:27:638  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | MainMenu |  |  |  | 10000002181443513168
29/09/2015 13:34:33:068  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Prepaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002181443513168
29/09/2015 13:34:33:068  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Prepaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002181443513168
29/09/2015 13:34:33:068  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Prepaid_MN | Value | Output_Parameters:value | MobileNum | 10000002181443513168
29/09/2015 13:34:33:068  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | Prepaid_MN |  |  |  | 10000002181443513168
29/09/2015 13:34:33:162  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Transaction_PP | Return Code | Output_Parameters:returncode |  | 10000002181443513168
29/09/2015 13:34:33:162  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | Transaction_PP |  |  |  | 10000002181443513168
29/09/2015 13:34:41:072  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | MobileNumber_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002181443513168
29/09/2015 13:34:41:072  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | MobileNumber_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002181443513168
29/09/2015 13:34:41:072  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | MobileNumber_MN | Value | Output_Parameters:value | 1231231231 | 10000002181443513168
29/09/2015 13:34:41:072  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | MobileNumber_MN |  |  |  | 10000002181443513168
29/09/2015 13:34:43:835  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000002181443513168
29/09/2015 13:34:43:835  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000002181443513168
29/09/2015 13:34:43:835  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000002181443513168
29/09/2015 13:34:43:835  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000002181443513168
29/09/2015 13:34:43:960  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | ERechargeTransaction_PP | Return Code | Output_Parameters:returncode |  | 10000002181443513168
29/09/2015 13:34:43:960  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | ERechargeTransaction_PP |  |  |  | 10000002181443513168
29/09/2015 13:34:44:054  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | PinConfirmation_PP | Return Code | Output_Parameters:returncode |  | 10000002181443513168
29/09/2015 13:34:44:054  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | PinConfirmation_PP |  |  |  | 10000002181443513168
29/09/2015 13:34:52:294  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Global Prompt Menu Feature Level | Return Code | Output_Parameters:returncode | SUCCESS | 10000002181443513168
29/09/2015 13:34:52:294  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Global Prompt Menu Feature Level | Input Type | Output_Parameters:inputType | dtmf | 10000002181443513168
29/09/2015 13:34:52:294  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Global Prompt Menu Feature Level | Value | Output_Parameters:value | Repeat | 10000002181443513168
29/09/2015 13:34:52:294  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | Global Prompt Menu Feature Level |  |  |  | 10000002181443513168
29/09/2015 13:34:52:450  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | ERechargeTransaction_PP | Return Code | Output_Parameters:returncode |  | 10000002181443513168
29/09/2015 13:34:52:450  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | ERechargeTransaction_PP |  |  |  | 10000002181443513168
29/09/2015 13:34:52:543  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | PinConfirmation_PP | Return Code | Output_Parameters:returncode |  | 10000002181443513168
29/09/2015 13:34:52:543  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | PinConfirmation_PP |  |  |  | 10000002181443513168
29/09/2015 13:35:11:171  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Global Prompt Menu Feature Level | Return Code | Output_Parameters:returncode | SUCCESS | 10000002181443513168
29/09/2015 13:35:11:171  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Global Prompt Menu Feature Level | Input Type | Output_Parameters:inputType | dtmf | 10000002181443513168
29/09/2015 13:35:11:171  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Global Prompt Menu Feature Level | Value | Output_Parameters:value | PreviousMenu | 10000002181443513168
29/09/2015 13:35:11:171  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | Global Prompt Menu Feature Level |  |  |  | 10000002181443513168
29/09/2015 13:35:21:969  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Prepaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002181443513168
29/09/2015 13:35:21:969  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Prepaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002181443513168
29/09/2015 13:35:21:969  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Prepaid_MN | Value | Output_Parameters:value | MobileNum | 10000002181443513168
29/09/2015 13:35:21:969  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | Prepaid_MN |  |  |  | 10000002181443513168
29/09/2015 13:35:22:078  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Transaction_PP | Return Code | Output_Parameters:returncode |  | 10000002181443513168
29/09/2015 13:35:22:078  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | Transaction_PP |  |  |  | 10000002181443513168
29/09/2015 13:35:28:772  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | MobileNumber_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002181443513168
29/09/2015 13:35:28:772  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | MobileNumber_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002181443513168
29/09/2015 13:35:28:772  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | MobileNumber_MN | Value | Output_Parameters:value | 1231231231 | 10000002181443513168
29/09/2015 13:35:28:772  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | MobileNumber_MN |  |  |  | 10000002181443513168
29/09/2015 13:35:30:551  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000002181443513168
29/09/2015 13:35:30:551  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000002181443513168
29/09/2015 13:35:30:551  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000002181443513168
29/09/2015 13:35:30:551  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000002181443513168
29/09/2015 13:35:30:692  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | ERechargeTransaction_PP | Return Code | Output_Parameters:returncode |  | 10000002181443513168
29/09/2015 13:35:30:692  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | ERechargeTransaction_PP |  |  |  | 10000002181443513168
29/09/2015 13:35:30:770  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | PinConfirmation_PP | Return Code | Output_Parameters:returncode |  | 10000002181443513168
29/09/2015 13:35:30:770  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | PinConfirmation_PP |  |  |  | 10000002181443513168
29/09/2015 13:35:38:274  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Global Prompt Menu Feature Level | Return Code | Output_Parameters:returncode | SUCCESS | 10000002181443513168
29/09/2015 13:35:38:274  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Global Prompt Menu Feature Level | Input Type | Output_Parameters:inputType | dtmf | 10000002181443513168
29/09/2015 13:35:38:274  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Global Prompt Menu Feature Level | Value | Output_Parameters:value | MainMenu | 10000002181443513168
29/09/2015 13:35:38:274  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | Global Prompt Menu Feature Level |  |  |  | 10000002181443513168
29/09/2015 13:35:41:411  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | MainMenu | Return Code | Output_Parameters:returncode | SUCCESS | 10000002181443513168
29/09/2015 13:35:41:411  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | MainMenu | Input Type | Output_Parameters:inputType | dtmf | 10000002181443513168
29/09/2015 13:35:41:411  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | MainMenu | Value | Output_Parameters:value | Prepaid | 10000002181443513168
29/09/2015 13:35:41:411  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | MainMenu |  |  |  | 10000002181443513168
29/09/2015 13:35:42:754  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Prepaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002181443513168
29/09/2015 13:35:42:754  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Prepaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002181443513168
29/09/2015 13:35:42:754  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Prepaid_MN | Value | Output_Parameters:value | MobileNum | 10000002181443513168
29/09/2015 13:35:42:754  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | Prepaid_MN |  |  |  | 10000002181443513168
29/09/2015 13:35:42:847  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Transaction_PP | Return Code | Output_Parameters:returncode |  | 10000002181443513168
29/09/2015 13:35:42:847  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | Transaction_PP |  |  |  | 10000002181443513168
29/09/2015 13:35:51:600  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | MobileNumber_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002181443513168
29/09/2015 13:35:51:600  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | MobileNumber_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002181443513168
29/09/2015 13:35:51:600  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | MobileNumber_MN | Value | Output_Parameters:value | 1231231231 | 10000002181443513168
29/09/2015 13:35:51:600  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | MobileNumber_MN |  |  |  | 10000002181443513168
29/09/2015 13:35:52:929  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000002181443513168
29/09/2015 13:35:52:929  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000002181443513168
29/09/2015 13:35:52:929  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000002181443513168
29/09/2015 13:35:52:929  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000002181443513168
29/09/2015 13:35:53:054  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | ERechargeTransaction_PP | Return Code | Output_Parameters:returncode |  | 10000002181443513168
29/09/2015 13:35:53:054  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | ERechargeTransaction_PP |  |  |  | 10000002181443513168
29/09/2015 13:35:53:132  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | PinConfirmation_PP | Return Code | Output_Parameters:returncode |  | 10000002181443513168
29/09/2015 13:35:53:132  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | PinConfirmation_PP |  |  |  | 10000002181443513168
29/09/2015 13:35:54:443  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Global Prompt Menu Feature Level | Return Code | Output_Parameters:returncode | SUCCESS | 10000002181443513168
29/09/2015 13:35:54:443  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Global Prompt Menu Feature Level | Input Type | Output_Parameters:inputType | dtmf | 10000002181443513168
29/09/2015 13:35:54:443  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | Global Prompt Menu Feature Level | Value | Output_Parameters:value | Agent | 10000002181443513168
29/09/2015 13:35:54:443  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | Global Prompt Menu Feature Level |  |  |  | 10000002181443513168
29/09/2015 13:35:54:537  INFO - In Progress | session id:mpp-2015272075248-5 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000002181443513168
29/09/2015 13:35:54:537  INFO - End | session id:mpp-2015272075248-5 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000002181443513168
29/09/2015 13:39:42:447  INFO - In Progress | session id:mpp-2015272075812-16 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000002191443513492
29/09/2015 13:39:42:447  INFO - End | session id:mpp-2015272075812-16 | DM:ReportEnd | Welcome_PP |  |  |  | 10000002191443513492
29/09/2015 13:39:59:641  INFO - In Progress | session id:mpp-2015272075829-1 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000002201443513509
29/09/2015 13:39:59:641  INFO - End | session id:mpp-2015272075829-1 | DM:ReportEnd | Welcome_PP |  |  |  | 10000002201443513509
29/09/2015 13:40:01:779  INFO - In Progress | session id:mpp-2015272075829-1 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002201443513509
29/09/2015 13:40:01:779  INFO - In Progress | session id:mpp-2015272075829-1 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002201443513509
29/09/2015 13:40:01:779  INFO - In Progress | session id:mpp-2015272075829-1 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | TAM | 10000002201443513509
29/09/2015 13:40:01:779  INFO - End | session id:mpp-2015272075829-1 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000002201443513509
29/09/2015 13:40:03:574  INFO - In Progress | session id:mpp-2015272075829-1 | DM:ReportEnd | MainMenu | Return Code | Output_Parameters:returncode | SUCCESS | 10000002201443513509
29/09/2015 13:40:03:574  INFO - In Progress | session id:mpp-2015272075829-1 | DM:ReportEnd | MainMenu | Input Type | Output_Parameters:inputType | dtmf | 10000002201443513509
29/09/2015 13:40:03:574  INFO - In Progress | session id:mpp-2015272075829-1 | DM:ReportEnd | MainMenu | Value | Output_Parameters:value | Prepaid | 10000002201443513509
29/09/2015 13:40:03:574  INFO - End | session id:mpp-2015272075829-1 | DM:ReportEnd | MainMenu |  |  |  | 10000002201443513509
29/09/2015 13:40:10:769  INFO - In Progress | session id:mpp-2015272075829-1 | DM:ReportEnd | Prepaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000002201443513509
29/09/2015 13:40:10:769  INFO - In Progress | session id:mpp-2015272075829-1 | DM:ReportEnd | Prepaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000002201443513509
29/09/2015 13:40:10:769  INFO - In Progress | session id:mpp-2015272075829-1 | DM:ReportEnd | Prepaid_MN | Value | Output_Parameters:value | ValidityForMobileNum | 10000002201443513509
29/09/2015 13:40:10:769  INFO - End | session id:mpp-2015272075829-1 | DM:ReportEnd | Prepaid_MN |  |  |  | 10000002201443513509
29/09/2015 16:41:29:521  INFO - In Progress | session id:mpp-2015272105958-9 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000002211443524398
