01/07/2015 11:47:46:116  INFO - In Progress | session id:mpp-2015182060954-4 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000012731435730994
01/07/2015 13:16:06:338  INFO - End | session id:mpp-2015182073717-3 | DM:ReportEnd | Purchase_MN |  |  |  | 10000013271435736237
01/07/2015 13:16:12:516  INFO - In Progress | session id:mpp-2015182073717-3 | DM:ReportEnd | Offer_PP | Return Code | Output_Parameters:returncode |  | 10000013271435736237
01/07/2015 13:16:12:516  INFO - End | session id:mpp-2015182073717-3 | DM:ReportEnd | Offer_PP |  |  |  | 10000013271435736237
01/07/2015 13:16:15:525  INFO - In Progress | session id:mpp-2015182073717-3 | DM:ReportEnd | Purchase_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013271435736237
01/07/2015 13:16:15:525  INFO - In Progress | session id:mpp-2015182073717-3 | DM:ReportEnd | Purchase_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013271435736237
01/07/2015 13:16:15:525  INFO - In Progress | session id:mpp-2015182073717-3 | DM:ReportEnd | Purchase_MN | Value | Output_Parameters:value | ReEnter | 10000013271435736237
01/07/2015 13:16:15:525  INFO - End | session id:mpp-2015182073717-3 | DM:ReportEnd | Purchase_MN |  |  |  | 10000013271435736237
01/07/2015 13:31:31:112  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013281435737218
01/07/2015 13:31:31:112  INFO - End | session id:mpp-2015182075338-1 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013281435737218
01/07/2015 13:31:40:943  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013281435737218
01/07/2015 13:31:40:943  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013281435737218
01/07/2015 13:31:40:943  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013281435737218
01/07/2015 13:31:40:943  INFO - End | session id:mpp-2015182075338-1 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013281435737218
01/07/2015 13:31:43:166  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013281435737218
01/07/2015 13:31:43:166  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013281435737218
01/07/2015 13:31:43:166  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceCustomer | 10000013281435737218
01/07/2015 13:31:43:166  INFO - End | session id:mpp-2015182075338-1 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013281435737218
01/07/2015 13:31:51:920  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | CollectMobileNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013281435737218
01/07/2015 13:31:51:920  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | CollectMobileNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013281435737218
01/07/2015 13:31:51:920  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | CollectMobileNumber | Value | Output_Parameters:value | 1234567890 | 10000013281435737218
01/07/2015 13:31:51:920  INFO - End | session id:mpp-2015182075338-1 | DM:ReportEnd | CollectMobileNumber |  |  |  | 10000013281435737218
01/07/2015 13:31:55:084  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013281435737218
01/07/2015 13:31:55:084  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013281435737218
01/07/2015 13:31:55:084  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000013281435737218
01/07/2015 13:31:55:084  INFO - End | session id:mpp-2015182075338-1 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000013281435737218
01/07/2015 13:31:59:801  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | Postpaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013281435737218
01/07/2015 13:31:59:801  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | Postpaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013281435737218
01/07/2015 13:31:59:802  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | Postpaid_MN | Value | Output_Parameters:value | HOTDEAL | 10000013281435737218
01/07/2015 13:31:59:802  INFO - End | session id:mpp-2015182075338-1 | DM:ReportEnd | Postpaid_MN |  |  |  | 10000013281435737218
01/07/2015 13:32:04:604  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | Offer_PP | Return Code | Output_Parameters:returncode |  | 10000013281435737218
01/07/2015 13:32:04:604  INFO - End | session id:mpp-2015182075338-1 | DM:ReportEnd | Offer_PP |  |  |  | 10000013281435737218
01/07/2015 13:32:09:132  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | Purchase_MN | Return Code | Output_Parameters:returncode | NOMATCH | 10000013281435737218
01/07/2015 13:32:09:132  INFO - End | session id:mpp-2015182075338-1 | DM:ReportEnd | Purchase_MN |  |  |  | 10000013281435737218
01/07/2015 13:32:09:284  INFO - In Progress | session id:mpp-2015182075338-1 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000013281435737218
01/07/2015 13:32:09:285  INFO - End | session id:mpp-2015182075338-1 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000013281435737218
01/07/2015 13:32:52:332  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013291435737300
01/07/2015 13:32:52:332  INFO - End | session id:mpp-2015182075500-14 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013291435737300
01/07/2015 13:33:06:012  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013291435737300
01/07/2015 13:33:06:012  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013291435737300
01/07/2015 13:33:06:012  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013291435737300
01/07/2015 13:33:06:013  INFO - End | session id:mpp-2015182075500-14 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013291435737300
01/07/2015 13:33:11:105  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013291435737300
01/07/2015 13:33:11:105  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013291435737300
01/07/2015 13:33:11:106  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceCustomer | 10000013291435737300
01/07/2015 13:33:11:106  INFO - End | session id:mpp-2015182075500-14 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013291435737300
01/07/2015 13:33:18:567  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | CollectMobileNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013291435737300
01/07/2015 13:33:18:567  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | CollectMobileNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013291435737300
01/07/2015 13:33:18:567  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | CollectMobileNumber | Value | Output_Parameters:value | 1234567890 | 10000013291435737300
01/07/2015 13:33:18:567  INFO - End | session id:mpp-2015182075500-14 | DM:ReportEnd | CollectMobileNumber |  |  |  | 10000013291435737300
01/07/2015 13:33:19:686  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013291435737300
01/07/2015 13:33:19:686  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013291435737300
01/07/2015 13:33:19:687  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000013291435737300
01/07/2015 13:33:19:687  INFO - End | session id:mpp-2015182075500-14 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000013291435737300
01/07/2015 13:33:23:852  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | Postpaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013291435737300
01/07/2015 13:33:23:852  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | Postpaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013291435737300
01/07/2015 13:33:23:852  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | Postpaid_MN | Value | Output_Parameters:value | HOTDEAL | 10000013291435737300
01/07/2015 13:33:23:852  INFO - End | session id:mpp-2015182075500-14 | DM:ReportEnd | Postpaid_MN |  |  |  | 10000013291435737300
01/07/2015 13:33:32:182  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | Offer_PP | Return Code | Output_Parameters:returncode |  | 10000013291435737300
01/07/2015 13:33:32:182  INFO - End | session id:mpp-2015182075500-14 | DM:ReportEnd | Offer_PP |  |  |  | 10000013291435737300
01/07/2015 13:33:34:999  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | Purchase_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013291435737300
01/07/2015 13:33:34:999  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | Purchase_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013291435737300
01/07/2015 13:33:34:999  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | Purchase_MN | Value | Output_Parameters:value | Confirm | 10000013291435737300
01/07/2015 13:33:34:999  INFO - End | session id:mpp-2015182075500-14 | DM:ReportEnd | Purchase_MN |  |  |  | 10000013291435737300
01/07/2015 13:33:35:167  INFO - In Progress | session id:mpp-2015182075500-14 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000013291435737300
01/07/2015 13:33:35:167  INFO - End | session id:mpp-2015182075500-14 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000013291435737300
01/07/2015 13:35:59:539  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013301435737487
01/07/2015 13:35:59:539  INFO - End | session id:mpp-2015182075807-10 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013301435737487
01/07/2015 13:36:03:233  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013301435737487
01/07/2015 13:36:03:233  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013301435737487
01/07/2015 13:36:03:233  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013301435737487
01/07/2015 13:36:03:233  INFO - End | session id:mpp-2015182075807-10 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013301435737487
01/07/2015 13:36:20:331  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013301435737487
01/07/2015 13:36:20:331  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013301435737487
01/07/2015 13:36:20:331  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceCustomer | 10000013301435737487
01/07/2015 13:36:20:331  INFO - End | session id:mpp-2015182075807-10 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013301435737487
01/07/2015 13:36:26:696  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | CollectMobileNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013301435737487
01/07/2015 13:36:26:696  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | CollectMobileNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013301435737487
01/07/2015 13:36:26:696  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | CollectMobileNumber | Value | Output_Parameters:value | 1234567890 | 10000013301435737487
01/07/2015 13:36:26:696  INFO - End | session id:mpp-2015182075807-10 | DM:ReportEnd | CollectMobileNumber |  |  |  | 10000013301435737487
01/07/2015 13:36:32:771  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013301435737487
01/07/2015 13:36:32:771  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013301435737487
01/07/2015 13:36:32:771  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000013301435737487
01/07/2015 13:36:32:771  INFO - End | session id:mpp-2015182075807-10 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000013301435737487
01/07/2015 13:36:34:741  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | Postpaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013301435737487
01/07/2015 13:36:34:741  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | Postpaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013301435737487
01/07/2015 13:36:34:741  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | Postpaid_MN | Value | Output_Parameters:value | HOTDEAL | 10000013301435737487
01/07/2015 13:36:34:741  INFO - End | session id:mpp-2015182075807-10 | DM:ReportEnd | Postpaid_MN |  |  |  | 10000013301435737487
01/07/2015 13:36:38:388  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | Offer_PP | Return Code | Output_Parameters:returncode |  | 10000013301435737487
01/07/2015 13:36:38:388  INFO - End | session id:mpp-2015182075807-10 | DM:ReportEnd | Offer_PP |  |  |  | 10000013301435737487
01/07/2015 13:36:53:461  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | Purchase_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013301435737487
01/07/2015 13:36:53:461  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | Purchase_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013301435737487
01/07/2015 13:36:53:461  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | Purchase_MN | Value | Output_Parameters:value | ReEnter | 10000013301435737487
01/07/2015 13:36:53:461  INFO - End | session id:mpp-2015182075807-10 | DM:ReportEnd | Purchase_MN |  |  |  | 10000013301435737487
01/07/2015 13:36:57:072  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | Offer_PP | Return Code | Output_Parameters:returncode |  | 10000013301435737487
01/07/2015 13:36:57:072  INFO - End | session id:mpp-2015182075807-10 | DM:ReportEnd | Offer_PP |  |  |  | 10000013301435737487
01/07/2015 13:37:02:557  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | Purchase_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013301435737487
01/07/2015 13:37:02:557  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | Purchase_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013301435737487
01/07/2015 13:37:02:557  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | Purchase_MN | Value | Output_Parameters:value | ReEnter | 10000013301435737487
01/07/2015 13:37:02:557  INFO - End | session id:mpp-2015182075807-10 | DM:ReportEnd | Purchase_MN |  |  |  | 10000013301435737487
01/07/2015 13:37:08:117  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | Offer_PP | Return Code | Output_Parameters:returncode |  | 10000013301435737487
01/07/2015 13:37:08:117  INFO - End | session id:mpp-2015182075807-10 | DM:ReportEnd | Offer_PP |  |  |  | 10000013301435737487
01/07/2015 13:37:09:766  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | Purchase_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013301435737487
01/07/2015 13:37:09:766  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | Purchase_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013301435737487
01/07/2015 13:37:09:766  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | Purchase_MN | Value | Output_Parameters:value | ReEnter | 10000013301435737487
01/07/2015 13:37:09:766  INFO - End | session id:mpp-2015182075807-10 | DM:ReportEnd | Purchase_MN |  |  |  | 10000013301435737487
01/07/2015 13:37:09:885  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | Thanks_Msg | Return Code | Output_Parameters:returncode |  | 10000013301435737487
01/07/2015 13:37:09:885  INFO - End | session id:mpp-2015182075807-10 | DM:ReportEnd | Thanks_Msg |  |  |  | 10000013301435737487
01/07/2015 13:37:10:005  INFO - In Progress | session id:mpp-2015182075807-10 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000013301435737487
01/07/2015 13:37:10:005  INFO - End | session id:mpp-2015182075807-10 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000013301435737487
01/07/2015 13:37:43:265  INFO - In Progress | session id:mpp-2015182075951-6 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013311435737591
01/07/2015 13:37:43:265  INFO - End | session id:mpp-2015182075951-6 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013311435737591
01/07/2015 13:37:51:855  INFO - In Progress | session id:mpp-2015182075951-6 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013311435737591
01/07/2015 13:37:51:855  INFO - In Progress | session id:mpp-2015182075951-6 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013311435737591
01/07/2015 13:37:51:855  INFO - In Progress | session id:mpp-2015182075951-6 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013311435737591
01/07/2015 13:37:51:855  INFO - End | session id:mpp-2015182075951-6 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013311435737591
01/07/2015 13:37:59:575  INFO - In Progress | session id:mpp-2015182075951-6 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013311435737591
01/07/2015 13:37:59:575  INFO - In Progress | session id:mpp-2015182075951-6 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013311435737591
01/07/2015 13:37:59:576  INFO - In Progress | session id:mpp-2015182075951-6 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceNetwork | 10000013311435737591
01/07/2015 13:37:59:576  INFO - End | session id:mpp-2015182075951-6 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013311435737591
01/07/2015 13:38:18:595  INFO - In Progress | session id:mpp-2015182075951-6 | DM:ReportEnd | Prospect_MN | Return Code | Output_Parameters:returncode | NOMATCH | 10000013311435737591
01/07/2015 13:38:18:596  INFO - End | session id:mpp-2015182075951-6 | DM:ReportEnd | Prospect_MN |  |  |  | 10000013311435737591
01/07/2015 13:38:18:779  INFO - In Progress | session id:mpp-2015182075951-6 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000013311435737591
01/07/2015 13:38:18:779  INFO - End | session id:mpp-2015182075951-6 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000013311435737591
01/07/2015 13:38:50:945  INFO - In Progress | session id:mpp-2015182080059-18 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013321435737659
01/07/2015 13:38:50:945  INFO - End | session id:mpp-2015182080059-18 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013321435737659
01/07/2015 13:38:54:570  INFO - In Progress | session id:mpp-2015182080059-18 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013321435737659
01/07/2015 13:38:54:570  INFO - In Progress | session id:mpp-2015182080059-18 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013321435737659
01/07/2015 13:38:54:570  INFO - In Progress | session id:mpp-2015182080059-18 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013321435737659
01/07/2015 13:38:54:570  INFO - End | session id:mpp-2015182080059-18 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013321435737659
01/07/2015 13:38:55:782  INFO - In Progress | session id:mpp-2015182080059-18 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013321435737659
01/07/2015 13:38:55:782  INFO - In Progress | session id:mpp-2015182080059-18 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013321435737659
01/07/2015 13:38:55:782  INFO - In Progress | session id:mpp-2015182080059-18 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceNetwork | 10000013321435737659
01/07/2015 13:38:55:782  INFO - End | session id:mpp-2015182080059-18 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013321435737659
01/07/2015 13:38:57:742  INFO - In Progress | session id:mpp-2015182080059-18 | DM:ReportEnd | Prospect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013321435737659
01/07/2015 13:38:57:742  INFO - In Progress | session id:mpp-2015182080059-18 | DM:ReportEnd | Prospect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013321435737659
01/07/2015 13:38:57:742  INFO - In Progress | session id:mpp-2015182080059-18 | DM:ReportEnd | Prospect_MN | Value | Output_Parameters:value | PrepaidServices | 10000013321435737659
01/07/2015 13:38:57:742  INFO - End | session id:mpp-2015182080059-18 | DM:ReportEnd | Prospect_MN |  |  |  | 10000013321435737659
01/07/2015 13:38:58:984  INFO - In Progress | session id:mpp-2015182080059-18 | DM:ReportEnd | Prepaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013321435737659
01/07/2015 13:38:58:985  INFO - In Progress | session id:mpp-2015182080059-18 | DM:ReportEnd | Prepaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013321435737659
01/07/2015 13:38:58:985  INFO - In Progress | session id:mpp-2015182080059-18 | DM:ReportEnd | Prepaid_MN | Value | Output_Parameters:value | HOTDEAL | 10000013321435737659
01/07/2015 13:38:58:985  INFO - End | session id:mpp-2015182080059-18 | DM:ReportEnd | Prepaid_MN |  |  |  | 10000013321435737659
01/07/2015 13:38:59:167  INFO - In Progress | session id:mpp-2015182080059-18 | DM:ReportEnd | LinkDown_PP | Return Code | Output_Parameters:returncode |  | 10000013321435737659
01/07/2015 13:38:59:167  INFO - End | session id:mpp-2015182080059-18 | DM:ReportEnd | LinkDown_PP |  |  |  | 10000013321435737659
01/07/2015 13:38:59:330  INFO - In Progress | session id:mpp-2015182080059-18 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000013321435737659
01/07/2015 13:38:59:330  INFO - End | session id:mpp-2015182080059-18 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000013321435737659
01/07/2015 13:39:36:243  INFO - In Progress | session id:mpp-2015182080144-12 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013331435737704
01/07/2015 13:39:36:244  INFO - End | session id:mpp-2015182080144-12 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013331435737704
01/07/2015 13:39:39:219  INFO - In Progress | session id:mpp-2015182080144-12 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013331435737704
01/07/2015 13:39:39:219  INFO - In Progress | session id:mpp-2015182080144-12 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013331435737704
01/07/2015 13:39:39:219  INFO - In Progress | session id:mpp-2015182080144-12 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013331435737704
01/07/2015 13:39:39:219  INFO - End | session id:mpp-2015182080144-12 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013331435737704
01/07/2015 13:39:41:118  INFO - In Progress | session id:mpp-2015182080144-12 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013331435737704
01/07/2015 13:39:41:118  INFO - In Progress | session id:mpp-2015182080144-12 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013331435737704
01/07/2015 13:39:41:118  INFO - In Progress | session id:mpp-2015182080144-12 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceNetwork | 10000013331435737704
01/07/2015 13:39:41:118  INFO - End | session id:mpp-2015182080144-12 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013331435737704
01/07/2015 13:39:43:536  INFO - In Progress | session id:mpp-2015182080144-12 | DM:ReportEnd | Prospect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013331435737704
01/07/2015 13:39:43:536  INFO - In Progress | session id:mpp-2015182080144-12 | DM:ReportEnd | Prospect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013331435737704
01/07/2015 13:39:43:536  INFO - In Progress | session id:mpp-2015182080144-12 | DM:ReportEnd | Prospect_MN | Value | Output_Parameters:value | PostpaidServices | 10000013331435737704
01/07/2015 13:39:43:536  INFO - End | session id:mpp-2015182080144-12 | DM:ReportEnd | Prospect_MN |  |  |  | 10000013331435737704
01/07/2015 13:39:44:862  INFO - In Progress | session id:mpp-2015182080144-12 | DM:ReportEnd | Postpaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013331435737704
01/07/2015 13:39:44:862  INFO - In Progress | session id:mpp-2015182080144-12 | DM:ReportEnd | Postpaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013331435737704
01/07/2015 13:39:44:862  INFO - In Progress | session id:mpp-2015182080144-12 | DM:ReportEnd | Postpaid_MN | Value | Output_Parameters:value | HOTDEAL | 10000013331435737704
01/07/2015 13:39:44:862  INFO - End | session id:mpp-2015182080144-12 | DM:ReportEnd | Postpaid_MN |  |  |  | 10000013331435737704
01/07/2015 13:39:47:473  INFO - In Progress | session id:mpp-2015182080144-12 | DM:ReportEnd | Offer_PP | Return Code | Output_Parameters:returncode |  | 10000013331435737704
01/07/2015 13:39:47:473  INFO - End | session id:mpp-2015182080144-12 | DM:ReportEnd | Offer_PP |  |  |  | 10000013331435737704
01/07/2015 13:39:54:039  INFO - In Progress | session id:mpp-2015182080144-12 | DM:ReportEnd | Purchase_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013331435737704
01/07/2015 13:39:54:039  INFO - In Progress | session id:mpp-2015182080144-12 | DM:ReportEnd | Purchase_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013331435737704
